"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"2533060"	"NC_035784.1"	72496308	72496308	"+"	3.2366498846517e-169	6.53976956300105e-166	-82.8137693548191
"2533061"	"NC_035784.1"	72496326	72496326	"+"	4.80872971919853e-177	1.39158588476695e-173	-85.4714576962283
"2533062"	"NC_035784.1"	72496334	72496334	"+"	1.67365431297968e-160	2.28280396970342e-157	-83.8015456648051
"2533063"	"NC_035784.1"	72496358	72496358	"+"	4.28096512139616e-125	1.56866139236188e-122	-78.1740156516125
"2533064"	"NC_035784.1"	72496548	72496548	"+"	2.41998140905478e-81	2.53502997213354e-79	-83.1824712643678
"2533066"	"NC_035784.1"	72497443	72497443	"+"	8.34518765162701e-95	1.25734722677022e-92	-77.5477763569196
"2533067"	"NC_035784.1"	72497898	72497898	"+"	4.75181705198484e-121	1.53354411109949e-118	-81.3015652710309
"2533097"	"NC_035784.1"	72502929	72502929	"+"	2.54859637838656e-114	6.70158291766743e-112	-78.5078387458007
"2533529"	"NC_035784.1"	72557568	72557568	"+"	1.52440808415683e-140	9.45453835648e-138	-80.3405769475156
"2533952"	"NC_035784.1"	72635644	72635644	"+"	2.98204689510301e-66	2.06475650894893e-64	-78.6766219427759
"2533954"	"NC_035784.1"	72636997	72636997	"+"	1.10816693235462e-34	2.93231576928661e-33	-76.7326732673267
"2533956"	"NC_035784.1"	72637287	72637287	"+"	4.01268874809316e-72	3.27552736111929e-70	-80.1736484067311
"2533957"	"NC_035784.1"	72637312	72637312	"+"	7.497548926748e-104	1.45724712756123e-101	-83.5292887029289
"2533978"	"NC_035784.1"	72640484	72640484	"+"	1.58435603863598e-104	3.14031456714536e-102	-76.5831139429069
"2533981"	"NC_035784.1"	72640851	72640851	"+"	3.56322777844061e-88	4.49872251562828e-86	-78.1352683461117
"2533982"	"NC_035784.1"	72640990	72640990	"+"	4.64442723528595e-146	3.52565612460047e-143	-86.6070943724093
"2533983"	"NC_035784.1"	72641030	72641030	"+"	3.75516382856933e-102	6.94567018155993e-100	-75.5027669051154
"2533986"	"NC_035784.1"	72641168	72641168	"+"	5.44155954326009e-87	6.65424183940893e-85	-76.9984613319289
"2533987"	"NC_035784.1"	72641207	72641207	"+"	2.97382932269615e-105	6.020394952004e-103	-78.85872297637
"2533989"	"NC_035784.1"	72641219	72641219	"+"	1.45935703506949e-120	4.6379914895743e-118	-81.0787381310361
"2533990"	"NC_035784.1"	72641276	72641276	"+"	2.54158880687222e-107	5.46134468122184e-105	-85.735896627797
"2533991"	"NC_035784.1"	72641284	72641284	"+"	2.14084694929939e-106	4.47608544478285e-104	-85.7816917895799
"2533993"	"NC_035784.1"	72641469	72641469	"+"	1.36678213418182e-63	8.77830344023459e-62	-82.4527914614122
"2534002"	"NC_035784.1"	72643503	72643503	"+"	1.34268676010466e-92	1.90766354413378e-90	-76.1724468675854
"2534006"	"NC_035784.1"	72644349	72644349	"+"	2.09686114543907e-53	1.00684688808269e-51	-80.7142857142857
"2534718"	"NC_035784.1"	72737129	72737129	"+"	2.13256098347529e-86	2.56410399026451e-84	-77.1294953514777
"2534719"	"NC_035784.1"	72737186	72737186	"+"	1.14775799847872e-83	1.28000938450159e-81	-79.2422152148206
"2534721"	"NC_035784.1"	72737316	72737316	"+"	2.10952519779302e-52	9.82177647457492e-51	-75.0948035171063
"2534723"	"NC_035784.1"	72737705	72737705	"+"	9.21904215723756e-149	7.74410999669729e-146	-90.8528279538051
"2534724"	"NC_035784.1"	72738098	72738098	"+"	5.02471963469654e-88	6.31656438651587e-86	-84.4429263445535
"2534726"	"NC_035784.1"	72738510	72738510	"+"	8.01753835989577e-97	1.27807391457859e-94	-77.7705728761391
"2534783"	"NC_035784.1"	72744977	72744977	"+"	3.41467401093612e-106	7.09944324106261e-104	-75.2554744525547
"2539240"	"NC_035784.1"	73213716	73213716	"+"	3.79210627929847e-168	7.19265808953959e-165	-81.3031571068926
"2539241"	"NC_035784.1"	73213722	73213722	"+"	3.7620740430902e-175	9.94258279560494e-172	-81.429889550298
"2539242"	"NC_035784.1"	73213754	73213754	"+"	9.46138281235488e-172	2.12728924755418e-168	-85.0653242239003
"2539246"	"NC_035784.1"	73214708	73214708	"+"	1.22329036332839e-43	4.36720783361338e-42	-75.9103641456583
"2539725"	"NC_035784.1"	73267237	73267237	"+"	1.45596814502756e-112	3.63363567401006e-110	-85.8924858924859
"2539726"	"NC_035784.1"	73267282	73267282	"+"	1.31765097377869e-111	3.19464398620764e-109	-80.9675645959318
"2539728"	"NC_035784.1"	73267452	73267452	"+"	4.70310150962495e-149	4.00023290448921e-146	-86.1793821471241
"2539729"	"NC_035784.1"	73267669	73267669	"+"	4.07584797278333e-176	1.13702745093854e-172	-82.9632299927902
"2539730"	"NC_035784.1"	73267692	73267692	"+"	4.12570656497178e-177	1.19520314032057e-173	-84.1513088120014
"2539731"	"NC_035784.1"	73267775	73267775	"+"	5.57200550061988e-232	6.56905561332847e-227	-83.5339805825243
"2539732"	"NC_035784.1"	73268446	73268446	"+"	4.25618205870086e-146	3.23546216400106e-143	-81.9635847323144
"2539797"	"NC_035784.1"	73275953	73275953	"+"	7.29449668748724e-172	1.65657171876921e-168	-84.2266298395162
"2539799"	"NC_035784.1"	73276132	73276132	"+"	2.80076806211556e-114	7.3546881522343e-112	-78.8591292747377
"2539801"	"NC_035784.1"	73276379	73276379	"+"	3.06558701791058e-119	9.35252419652559e-117	-79.2389853137517
"2539806"	"NC_035784.1"	73276956	73276956	"+"	2.83083644273975e-43	9.98618792158706e-42	-78.7870919881306
"2539807"	"NC_035784.1"	73277247	73277247	"+"	1.1167916768495e-73	9.50963376035279e-72	-77.1828171828172
"2539809"	"NC_035784.1"	73277448	73277448	"+"	1.46937570625361e-76	1.35350088940966e-74	-81.25
"2539810"	"NC_035784.1"	73277499	73277499	"+"	2.47677438741233e-46	9.61367725693103e-45	-78.5096797759649
"2539812"	"NC_035784.1"	73277935	73277935	"+"	5.08865960283953e-121	1.64030033874023e-118	-81.8291141570442
"2539813"	"NC_035784.1"	73278114	73278114	"+"	8.19234545284488e-88	1.02434922203854e-85	-83.3226734889671
"2539814"	"NC_035784.1"	73278312	73278312	"+"	1.00998603940086e-73	8.61288130144465e-72	-80.368128112489
"2539815"	"NC_035784.1"	73278414	73278414	"+"	8.22141135910899e-63	5.16600263746214e-61	-76.401916119523
"2539816"	"NC_035784.1"	73278429	73278429	"+"	1.85874609694115e-78	1.79977924293827e-76	-85.7406335888905
"2539817"	"NC_035784.1"	73278537	73278537	"+"	1.29211420908273e-59	7.41559328930997e-58	-81.5115115115115
"2539836"	"NC_035784.1"	73280860	73280860	"+"	5.87605714742862e-68	4.26765293449336e-66	-80.7192807192807
"2539847"	"NC_035784.1"	73281873	73281873	"+"	1.11908768315873e-64	7.42160964069972e-63	-78.8107768818502
"2539848"	"NC_035784.1"	73281878	73281878	"+"	9.58052677205897e-59	5.3645096302235e-57	-79.1467304625199
"2539855"	"NC_035784.1"	73282836	73282836	"+"	2.54945979546874e-122	8.56843519091062e-120	-75.2257799671593
"2539856"	"NC_035784.1"	73282974	73282974	"+"	5.23124590049816e-129	2.17893053272585e-126	-84.8533488982927
"2539858"	"NC_035784.1"	73283583	73283583	"+"	1.03211720758448e-115	2.83235285953133e-113	-75.8571311256647
"2543632"	"NC_035784.1"	73620419	73620419	"+"	1.95877060222129e-78	1.89541226592888e-76	-79.5288724945076
"2545144"	"NC_035784.1"	73775828	73775828	"+"	4.75600641416349e-100	8.29017570639935e-98	-77.159630975678
"2550455"	"NC_035784.1"	74185870	74185870	"+"	5.0313317549312e-71	3.98061405282867e-69	-76.1904761904762
"2550456"	"NC_035784.1"	74185936	74185936	"+"	3.88668103952514e-38	1.15905828968818e-36	-78.441091954023
"2550592"	"NC_035784.1"	74207646	74207646	"+"	2.50766641068454e-64	1.64641361658968e-62	-75.3086419753086
"2550598"	"NC_035784.1"	74208640	74208640	"+"	1.38070057660909e-68	1.0204848101147e-66	-76.344794344473
"2550600"	"NC_035784.1"	74210038	74210038	"+"	1.16864880075347e-96	1.85497950232717e-94	-78.9049919484702
"2550601"	"NC_035784.1"	74210071	74210071	"+"	2.2202355553597e-114	5.8489285840966e-112	-81.3772509275179
"2550915"	"NC_035784.1"	74258355	74258355	"+"	7.7231918733394e-95	1.1647977691872e-92	-76.4115001322868
"2550917"	"NC_035784.1"	74259196	74259196	"+"	5.83495739125835e-93	8.37400114909925e-91	-76.4343657817109
"2551870"	"NC_035784.1"	74870640	74870640	"+"	2.07033900673487e-96	3.26348604118836e-94	-77.7918970703571
"2552450"	"NC_035784.1"	74983064	74983064	"+"	5.95654040718802e-109	1.34004127010037e-106	-79.1868312757202
"2553007"	"NC_035784.1"	75119781	75119781	"+"	2.0165229828673e-100	3.55475445576043e-98	-86.3619177253479
"2553008"	"NC_035784.1"	75119885	75119885	"+"	1.4532016604352e-179	4.80436062949665e-176	-85.6352249702775
"2553009"	"NC_035784.1"	75119906	75119906	"+"	2.62624500209559e-192	1.71183202312862e-188	-83.3695553744454
"2553011"	"NC_035784.1"	75119955	75119955	"+"	2.52986347938903e-152	2.45873724832339e-149	-81.2158114092211
"2553012"	"NC_035784.1"	75119969	75119969	"+"	1.6779213775775e-145	1.24651635451191e-142	-80.8458539250503
"2553013"	"NC_035784.1"	75119981	75119981	"+"	5.00755414237763e-119	1.51916358439045e-116	-81.0004654993376
"2553014"	"NC_035784.1"	75120297	75120297	"+"	9.4927020033686e-113	2.3844402218513e-110	-80.9575096411076
"2553015"	"NC_035784.1"	75120472	75120472	"+"	1.11611378721414e-124	4.03145016137591e-122	-86.7255688902743
"2553453"	"NC_035784.1"	75170056	75170056	"+"	1.69175088917379e-79	1.68581979571085e-77	-75.7975042606
"2559598"	"NC_035784.1"	75787900	75787900	"+"	1.67392290906246e-67	1.20017520457896e-65	-76.4574314574315
"2564104"	"NC_035784.1"	76628005	76628005	"+"	1.0724761398896e-146	8.33739544689263e-144	-79.539200050036
"2564105"	"NC_035784.1"	76628068	76628068	"+"	1.70894080691618e-148	1.41969845022855e-145	-83.039934497004
"2564106"	"NC_035784.1"	76628074	76628074	"+"	3.14106982473312e-142	2.07231135637205e-139	-82.6029608630601
"2564107"	"NC_035784.1"	76628236	76628236	"+"	1.72316373705556e-83	1.91220056137455e-81	-83.6769592236789
"2564108"	"NC_035784.1"	76628534	76628534	"+"	1.65877360136425e-75	1.48385601332104e-73	-76.5256041066734
"2564159"	"NC_035784.1"	76637981	76637981	"+"	1.52204563592167e-119	4.68192654456059e-117	-79.8888467853985
"2564164"	"NC_035784.1"	76639923	76639923	"+"	8.58321582613132e-137	4.64363642176667e-134	-75.2069541060367
"2564176"	"NC_035784.1"	76642668	76642668	"+"	1.06099913897061e-96	1.68598391577186e-94	-76.941428245654
"2564214"	"NC_035784.1"	76645796	76645796	"+"	2.17341488983143e-159	2.82383571735293e-156	-76.4306972201491
"2564222"	"NC_035784.1"	76646104	76646104	"+"	2.94419882719842e-167	5.39417035726403e-164	-75.7320266959534
"2564261"	"NC_035784.1"	76649821	76649821	"+"	3.9379583786741e-44	1.42698831985004e-42	-76.7421790722762
"2564266"	"NC_035784.1"	76650982	76650982	"+"	1.38890063608687e-158	1.74760444414818e-155	-83.2696771160795
"2564268"	"NC_035784.1"	76651258	76651258	"+"	1.5043883647157e-156	1.74177604465356e-153	-84.1561460895894
"2564272"	"NC_035784.1"	76651422	76651422	"+"	1.54064864825106e-102	2.87909127181044e-100	-77.1193882958589
"2564294"	"NC_035784.1"	76655932	76655932	"+"	6.94668500124689e-189	3.81302713036508e-185	-86.530659129229
"2564324"	"NC_035784.1"	76659505	76659505	"+"	9.06015042033481e-105	1.80813590726159e-102	-76.6040630490189
"2564345"	"NC_035784.1"	76661904	76661904	"+"	7.29056440716444e-137	3.95060026131009e-134	-81.7241727199354
"2564346"	"NC_035784.1"	76661924	76661924	"+"	7.45372440845442e-134	3.64363112681999e-131	-79.8223432535823
"2564347"	"NC_035784.1"	76661978	76661978	"+"	2.71587559672067e-137	1.49832349180895e-134	-82.3623391670224
"2564349"	"NC_035784.1"	76662026	76662026	"+"	4.18741582868348e-140	2.56192007490762e-137	-85.2826804419572
"2566193"	"NC_035784.1"	76923631	76923631	"+"	1.01427995795795e-64	6.73428277606143e-63	-78.8279952550415
"2566202"	"NC_035784.1"	76924737	76924737	"+"	5.18614631057433e-64	3.37255618354433e-62	-75.5635915980611
"2566216"	"NC_035784.1"	76927040	76927040	"+"	1.94310923336793e-99	3.32629893204518e-97	-75.7425588765302
"2566231"	"NC_035784.1"	76929238	76929238	"+"	5.95064527058026e-164	9.38658080929902e-161	-79.2006083917107
"2566232"	"NC_035784.1"	76929281	76929281	"+"	3.23226553334667e-106	6.7248387335159e-104	-77.2573429293912
"2566233"	"NC_035784.1"	76929504	76929504	"+"	6.97518802338491e-67	4.91761568398299e-65	-81.7909836065574
"2566235"	"NC_035784.1"	76929874	76929874	"+"	2.76463748180173e-113	7.05883309346696e-111	-80.8249874239722
"2567102"	"NC_035784.1"	77033132	77033132	"+"	1.58540892764435e-65	1.07640132806202e-63	-80.4195011337868
"2567106"	"NC_035784.1"	77033326	77033326	"+"	1.41102805590186e-142	9.41458515328484e-140	-75.5439269724984
"2567425"	"NC_035784.1"	77097905	77097905	"+"	3.31681027018278e-56	1.72690677001814e-54	-79.1396103896104
"2567426"	"NC_035784.1"	77098096	77098096	"+"	1.09128655535802e-111	2.65293984608551e-109	-78.7495760160041
"2567427"	"NC_035784.1"	77098112	77098112	"+"	3.00623382909818e-136	1.59210620430107e-133	-76.4759085009734
"2567428"	"NC_035784.1"	77098183	77098183	"+"	3.78929603804582e-153	3.79848577605626e-150	-76.6400682011935
"2567434"	"NC_035784.1"	77098894	77098894	"+"	5.57599206680147e-57	2.96970080814999e-55	-78.7315315315315
"2567455"	"NC_035784.1"	77105393	77105393	"+"	4.61570623377467e-126	1.75094641224589e-123	-77.8930048279894
"2567456"	"NC_035784.1"	77105418	77105418	"+"	1.55092362683947e-138	8.94390186640489e-136	-78.6796536796537
"2567457"	"NC_035784.1"	77105455	77105455	"+"	2.67739770353723e-147	2.12527073815471e-144	-80.3187024625835
"2567458"	"NC_035784.1"	77105529	77105529	"+"	5.26890301620313e-93	7.57165048559581e-91	-77.7271625388873
"2567459"	"NC_035784.1"	77105622	77105622	"+"	7.57761945329525e-71	5.96330703601018e-69	-75.5569205569206
"2567460"	"NC_035784.1"	77105639	77105639	"+"	1.79475594990184e-96	2.83303566251137e-94	-76.9376148995756
"2567463"	"NC_035784.1"	77105920	77105920	"+"	1.93015820118294e-109	4.39773128809193e-107	-82.0109586197181
"2567465"	"NC_035784.1"	77105951	77105951	"+"	7.56231330334211e-112	1.84918993393944e-109	-77.2878898513876
"2567550"	"NC_035784.1"	77115609	77115609	"+"	5.57461759569134e-91	7.58754681431789e-89	-82.7895981087471
"2567551"	"NC_035784.1"	77115712	77115712	"+"	2.86925427966615e-114	7.52942560956156e-112	-84.0803261881843
"2567552"	"NC_035784.1"	77115719	77115719	"+"	4.04920777387968e-118	1.19734681811933e-115	-83.1142876050559
"2567571"	"NC_035784.1"	77118885	77118885	"+"	3.20040843219902e-110	7.46310618880453e-108	-75.4269393553734
"2576596"	"NC_035784.1"	78203240	78203240	"+"	1.92816079628842e-165	3.27589218201773e-162	-79.1541138761641
"2576598"	"NC_035784.1"	78203264	78203264	"+"	1.14554958118712e-161	1.63916968929723e-158	-76.1975729188844
"2576600"	"NC_035784.1"	78203667	78203667	"+"	3.99255433381351e-119	1.21436355730133e-116	-85.4075174373547
"2576632"	"NC_035784.1"	78208431	78208431	"+"	7.66198045550925e-66	5.24617965069078e-64	-79.1961187508032
"2576633"	"NC_035784.1"	78208439	78208439	"+"	9.61519499995303e-71	7.54621687975424e-69	-84.1805017187157
"2576634"	"NC_035784.1"	78208443	78208443	"+"	2.29664755714223e-67	1.64075824751051e-65	-82.2169059011164
"2576635"	"NC_035784.1"	78208544	78208544	"+"	5.69499279266648e-55	2.86223223368641e-53	-76.9556603129056
"2576640"	"NC_035784.1"	78209506	78209506	"+"	1.88138303663031e-68	1.38567014744995e-66	-80.8073371337218
"2576642"	"NC_035784.1"	78210140	78210140	"+"	2.83734474289783e-59	1.6132248967253e-57	-85.2660642570281
"2576647"	"NC_035784.1"	78211797	78211797	"+"	2.49885456743357e-176	7.05077460328997e-173	-81.442656943652
"2576649"	"NC_035784.1"	78211849	78211849	"+"	2.15015322610888e-100	3.78711902722472e-98	-80.3279579757124
"2576650"	"NC_035784.1"	78211857	78211857	"+"	9.87416982276122e-113	2.47957076509313e-110	-82.1379874556859
"2576651"	"NC_035784.1"	78211866	78211866	"+"	6.10498951346307e-97	9.76409467094769e-95	-79.1600764692129
"2576652"	"NC_035784.1"	78211879	78211879	"+"	1.63908429718731e-87	2.03213187122588e-85	-77.5210084033613
"2576653"	"NC_035784.1"	78212039	78212039	"+"	8.27498399566215e-98	1.35438622600991e-95	-76.0606060606061
"2576656"	"NC_035784.1"	78212188	78212188	"+"	2.0893846750686e-112	5.19055626457882e-110	-79.8408773250188
"2576659"	"NC_035784.1"	78212596	78212596	"+"	2.45946313035753e-58	1.36204524720075e-56	-77.7491582801317
"2576660"	"NC_035784.1"	78212605	78212605	"+"	1.36063015847096e-60	8.02887899858201e-59	-79.4775907983455
"2576661"	"NC_035784.1"	78212627	78212627	"+"	1.40371111944591e-53	6.77654018870453e-52	-77.982083922678
"2576662"	"NC_035784.1"	78212629	78212629	"+"	4.56975238351958e-53	2.17125905955349e-51	-76.9230769230769
"2576665"	"NC_035784.1"	78212835	78212835	"+"	1.94862817800918e-42	6.69490827586374e-41	-77.4817865061767
"2576666"	"NC_035784.1"	78213065	78213065	"+"	5.64353986230913e-27	1.1106770722032e-25	-78.6231884057971
"2576667"	"NC_035784.1"	78213221	78213221	"+"	1.19895110234924e-67	8.63074226508845e-66	-88.6010362694301
"2576668"	"NC_035784.1"	78213291	78213291	"+"	1.2104820304579e-71	9.75740896350524e-70	-86.7419406319821
"2576670"	"NC_035784.1"	78213638	78213638	"+"	3.26524638558023e-91	4.47370617203345e-89	-78.1880548829701
"2576671"	"NC_035784.1"	78213745	78213745	"+"	1.21793639167581e-89	1.59997468622699e-87	-81.0451484160639
"2576674"	"NC_035784.1"	78214304	78214304	"+"	1.23914332696999e-85	1.45764245797491e-83	-85.0741621376812
"2576675"	"NC_035784.1"	78214320	78214320	"+"	6.1008692141832e-84	6.85430854191421e-82	-83.5741603297668
"2576676"	"NC_035784.1"	78214346	78214346	"+"	7.63328871639176e-78	7.27910015019041e-76	-85.275400036598
"2576677"	"NC_035784.1"	78214441	78214441	"+"	6.8252769411232e-113	1.72207581369484e-110	-81.8818183336953
"2576678"	"NC_035784.1"	78214454	78214454	"+"	1.28951429738744e-120	4.10302223014394e-118	-85.0469141138545
"2576679"	"NC_035784.1"	78214499	78214499	"+"	6.6066858975273e-119	1.99714894237565e-116	-81.9755837162884
"2576680"	"NC_035784.1"	78214574	78214574	"+"	4.16441766056954e-145	3.04779186409498e-142	-77.4060191820086
"2576681"	"NC_035784.1"	78214583	78214583	"+"	3.27393349134889e-154	3.42627074281839e-151	-79.5765641271337
"2576682"	"NC_035784.1"	78214590	78214590	"+"	3.40819287382939e-139	2.01735862957327e-136	-76.2646793134598
"2576683"	"NC_035784.1"	78214634	78214634	"+"	2.58704745414701e-123	8.95676035284526e-121	-78.6307617441689
"2576684"	"NC_035784.1"	78214668	78214668	"+"	8.5039781674837e-136	4.44126503671175e-133	-78.3445077468214
"2576685"	"NC_035784.1"	78214682	78214682	"+"	2.66712539613235e-159	3.44220412300075e-156	-85.9237965308907
"2576709"	"NC_035784.1"	78220317	78220317	"+"	6.03792291651757e-143	4.08182273632059e-140	-76.4473684210526
"2576740"	"NC_035784.1"	78225947	78225947	"+"	8.92704889157867e-134	4.34582222163657e-131	-80.1511660382628
"2576809"	"NC_035784.1"	78233046	78233046	"+"	9.25259136069585e-38	2.72374476197833e-36	-77.1404451948283
"2576853"	"NC_035784.1"	78239748	78239748	"+"	8.90351572467799e-94	1.3051366730253e-91	-82.0634920634921
"2576855"	"NC_035784.1"	78239810	78239810	"+"	2.96733418160867e-73	2.49762689218057e-71	-76.5102397859422
"2577045"	"NC_035784.1"	78256970	78256970	"+"	3.7541556962007e-68	2.74176332542534e-66	-75.6116252168884
"2577046"	"NC_035784.1"	78257041	78257041	"+"	5.74315559210377e-75	5.06353818028451e-73	-84.6892618329618
"2577948"	"NC_035784.1"	78383467	78383467	"+"	1.98581912379819e-120	6.28022853281035e-118	-80.1885788759741
"2577950"	"NC_035784.1"	78383893	78383893	"+"	1.02939276385596e-103	1.9907712485102e-101	-75.9746300211416
"2577951"	"NC_035784.1"	78384318	78384318	"+"	4.41045563626261e-88	5.55441717508011e-86	-78.9412819786652
"2577954"	"NC_035784.1"	78384661	78384661	"+"	7.42831151174598e-97	1.18491165734404e-94	-76.099724319789
"2587309"	"NC_035784.1"	79674122	79674122	"+"	2.37952656735289e-117	6.87797606587667e-115	-79.1611388917236
"2587342"	"NC_035784.1"	79682937	79682937	"+"	1.43541296624873e-147	1.1498400463075e-144	-75.97294168287
"2587344"	"NC_035784.1"	79682996	79682996	"+"	2.40952873548696e-165	4.07584655649478e-162	-76.0042897359131
"2587385"	"NC_035784.1"	79691438	79691438	"+"	9.40162556459318e-110	2.16189560341921e-107	-81.3040062843676
"2587387"	"NC_035784.1"	79691486	79691486	"+"	2.41041320706964e-84	2.73861574119378e-82	-76.7308318221974
"2587424"	"NC_035784.1"	79696464	79696464	"+"	2.82328192770392e-89	3.66923825062349e-87	-81.0349279376555
