"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"3497823"	"NC_035788.1"	47643960	47643960	"+"	2.55372064061134e-87	4.32817159123703e-83	65.8857009200062
"3497910"	"NC_035788.1"	47660263	47660263	"+"	1.08086074388106e-43	9.38649050465345e-41	-66.22189689428
"3498562"	"NC_035788.1"	47690062	47690062	"+"	4.20887724904186e-59	1.07851102258575e-55	-55.2238805970149
"3498569"	"NC_035788.1"	47690315	47690315	"+"	4.87888867744194e-32	1.58192191495402e-29	-54.1787608847963
"3498578"	"NC_035788.1"	47691124	47691124	"+"	1.86779706850165e-42	1.47222574064012e-39	-63.7190533318792
"3498684"	"NC_035788.1"	47705895	47705895	"+"	5.59485984880011e-36	2.59098564179093e-33	-50.558915154847
"3498686"	"NC_035788.1"	47706459	47706459	"+"	9.86501779880704e-37	4.8669959994141e-34	-56.7705088265836
"3500717"	"NC_035788.1"	48362414	48362414	"+"	1.81008278882701e-23	2.48581302791259e-21	-51.3672362538861
"3500940"	"NC_035788.1"	48494717	48494717	"+"	1.95589556596336e-30	5.47433555541742e-28	50.5390070921986
"3501579"	"NC_035788.1"	48575481	48575481	"+"	1.86397970889345e-19	1.61737979722289e-17	61.1428571428571
"3501742"	"NC_035788.1"	48595740	48595740	"+"	2.62140377470481e-25	4.39605674143974e-23	59.9227027965955
"3503647"	"NC_035788.1"	49536964	49536964	"+"	1.0173147967318e-27	2.18779343701773e-25	-50.9151873767258
"3505326"	"NC_035788.1"	50279701	50279701	"+"	3.4514842638009e-40	2.26362396323237e-37	-52.9901215805471
"3505733"	"NC_035788.1"	50754899	50754899	"+"	5.55184513068862e-44	4.93826438618217e-41	-60.1190476190476
"3505735"	"NC_035788.1"	50754930	50754930	"+"	7.30455948175193e-37	3.65347784885995e-34	-53.3877551020408
"3505983"	"NC_035788.1"	50962652	50962652	"+"	1.02342467598701e-25	1.79453081812151e-23	-50.6375227686703
"3506439"	"NC_035788.1"	51324628	51324628	"+"	2.68115063089806e-41	1.93323214850533e-38	58.402533427164
"3507725"	"NC_035788.1"	51450909	51450909	"+"	2.97101396601866e-83	3.57728742317478e-79	65.0598813338369
"3507727"	"NC_035788.1"	51451460	51451460	"+"	2.38080590544874e-17	1.59579529835453e-15	52.2995889003083
"3510670"	"NC_035788.1"	51710326	51710326	"+"	6.02313696901671e-33	2.13567813793705e-30	-51.3320002580146
"3511167"	"NC_035788.1"	51776569	51776569	"+"	1.75557834384121e-43	1.49994818523591e-40	53.4035622990022
"3511193"	"NC_035788.1"	51783213	51783213	"+"	8.88716097067779e-43	7.15775129626636e-40	-51.359649122807
"3512454"	"NC_035788.1"	51912436	51912436	"+"	2.65466784350623e-25	4.44870209312845e-23	50.0865497076023
"3512571"	"NC_035788.1"	51935719	51935719	"+"	5.98907258450615e-21	6.21656858860007e-19	51.7521367521368
"3512578"	"NC_035788.1"	51936493	51936493	"+"	7.40997199002223e-44	6.53511472994843e-41	50.2732240437158
"3512644"	"NC_035788.1"	51946812	51946812	"+"	2.73652710908132e-31	8.29180124879479e-29	59.1928251121076
"3512798"	"NC_035788.1"	51961799	51961799	"+"	4.6271366512666e-20	4.32043790996071e-18	51.1796733212341
"3512830"	"NC_035788.1"	51965824	51965824	"+"	2.89341509311825e-37	1.49861826626659e-34	59.0465349590986
"3512868"	"NC_035788.1"	51972236	51972236	"+"	1.48123403908106e-25	2.550669210643e-23	-52.8915662650602
"3515165"	"NC_035788.1"	52139888	52139888	"+"	2.29014771512253e-75	1.66090176343193e-71	-69.0708784244906
"3515191"	"NC_035788.1"	52147807	52147807	"+"	3.94727880802955e-22	4.68957997423317e-20	-51.1627906976744
"3515353"	"NC_035788.1"	52171867	52171867	"+"	2.70170660318406e-24	4.07532809712802e-22	54.7708355660344
"3515450"	"NC_035788.1"	52180487	52180487	"+"	6.03592832466355e-50	8.41071463619644e-47	59.3349996212982
"3515468"	"NC_035788.1"	52183219	52183219	"+"	3.84352454607647e-21	4.07594057729543e-19	58.8577362409138
"3515648"	"NC_035788.1"	52209771	52209771	"+"	3.44382772898171e-46	3.63071496541948e-43	-51.1676319640538
"3515649"	"NC_035788.1"	52209815	52209815	"+"	3.60041835633559e-54	6.67537829374741e-51	-51.0874542124542
"3515897"	"NC_035788.1"	52257662	52257662	"+"	3.5574436030905e-44	3.21191909309781e-41	-53.2583968954904
"3518574"	"NC_035788.1"	53157988	53157988	"+"	3.17907710621041e-43	2.66219764954622e-40	-50.844307731744
"3523307"	"NC_035788.1"	54379014	54379014	"+"	3.37213998170987e-34	1.33368357668956e-31	-50.1294483148183
"3524506"	"NC_035788.1"	54793926	54793926	"+"	6.10957407712865e-65	2.32068761326646e-61	59.0551929535517
"3524754"	"NC_035788.1"	54904837	54904837	"+"	1.07623256418758e-46	1.17639525303007e-43	52.2315705128205
"3525706"	"NC_035788.1"	55312883	55312883	"+"	3.58709595689117e-75	2.55982610647752e-71	-69.8589894242068
"3526136"	"NC_035788.1"	55369058	55369058	"+"	3.37706388898055e-27	6.89190768045248e-25	51.4823451032645
"3526137"	"NC_035788.1"	55369088	55369088	"+"	3.38647358529936e-30	9.27850524515094e-28	54.32030651341
"3526758"	"NC_035788.1"	55457848	55457848	"+"	4.4514500163206e-65	1.71593916197697e-61	57.1701672427108
"3532889"	"NC_035788.1"	56874167	56874167	"+"	2.70498377748454e-41	1.94771490426558e-38	-61.8606048091904
"3537191"	"NC_035788.1"	57226752	57226752	"+"	3.89022540540641e-103	1.83814487037843e-98	56.3467492260062
"3537197"	"NC_035788.1"	57227632	57227632	"+"	8.6931741607327e-37	4.31548245038774e-34	59.315382757788
"3537646"	"NC_035788.1"	57278458	57278458	"+"	1.14424660332092e-57	2.65305500391871e-54	55.9345348819033
"3541289"	"NC_035788.1"	57770285	57770285	"+"	2.37432536140241e-23	3.22125967178197e-21	-50.4184829991282
"3542007"	"NC_035788.1"	57926581	57926581	"+"	7.63661249634754e-44	6.72358815458702e-41	-55.4644998495266
"3542059"	"NC_035788.1"	57961283	57961283	"+"	2.83764963568394e-32	9.41312066546316e-30	-51.5158015158015
"3542148"	"NC_035788.1"	57982674	57982674	"+"	8.83729977154555e-39	5.17060407860387e-36	-54.8883990079912
"3542439"	"NC_035788.1"	58130118	58130118	"+"	3.32119199057734e-31	9.98381775256857e-29	-52.5917796686611
"3542440"	"NC_035788.1"	58130131	58130131	"+"	9.35826852734829e-33	3.25496014028741e-30	-54.3232323232323
"3542554"	"NC_035788.1"	58190793	58190793	"+"	5.92741491297036e-40	3.83024820155595e-37	-60.355578024941
"3542556"	"NC_035788.1"	58190870	58190870	"+"	6.86413976456147e-32	2.19345993567862e-29	-53.1809703588845
"3543606"	"NC_035788.1"	58934992	58934992	"+"	2.20112844531045e-53	3.88031032853534e-50	61.945461945462
"3543760"	"NC_035788.1"	58994196	58994196	"+"	1.1009886346163e-22	1.38989516411546e-20	53.6313461749333
"3543761"	"NC_035788.1"	58994200	58994200	"+"	4.37763254195557e-27	8.8349381003395e-25	53.4358342096675
"3543894"	"NC_035788.1"	59033891	59033891	"+"	8.18724184068263e-50	1.13023901462372e-46	-55.835138387485
"3545467"	"NC_035788.1"	59173731	59173731	"+"	2.31008390150028e-38	1.30958898964998e-35	50.3214978971207
"3549703"	"NC_035788.1"	60459119	60459119	"+"	2.20586768374722e-57	5.02120320709102e-54	53.6480612067467
"3549743"	"NC_035788.1"	60462998	60462998	"+"	5.34705601924159e-26	9.66549701481104e-24	52.6097370766488
"3551879"	"NC_035788.1"	60686668	60686668	"+"	7.72500327970832e-20	7.01654275816249e-18	51.5158964274009
"3557394"	"NC_035788.1"	61996081	61996081	"+"	7.34605654938948e-36	3.36647229009388e-33	56.9377990430622
"3558096"	"NC_035788.1"	62047361	62047361	"+"	3.76556990931769e-24	5.58898441443112e-22	-52.0959796599396
"3558097"	"NC_035788.1"	62047385	62047385	"+"	7.78147970022456e-27	1.52947944686485e-24	-53.5137759436825
"3558692"	"NC_035788.1"	62202713	62202713	"+"	1.81928173328673e-45	1.82075460227339e-42	56.3228454172367
"3558726"	"NC_035788.1"	62206405	62206405	"+"	1.12775964125939e-50	1.64343178280878e-47	-75.4289279401061
"3558727"	"NC_035788.1"	62206458	62206458	"+"	5.17575552977965e-41	3.64929569128195e-38	-66.219512195122
"3558845"	"NC_035788.1"	62221909	62221909	"+"	4.47109900020593e-26	8.14964265720702e-24	-54.3672687147918
"3569487"	"NC_035788.1"	63433876	63433876	"+"	2.33862797572988e-59	6.0573624375722e-56	-54.1969191357401
"3569493"	"NC_035788.1"	63434577	63434577	"+"	9.51528614179547e-44	8.30031765290137e-41	75.2996352266806
"3569960"	"NC_035788.1"	63480585	63480585	"+"	3.15401098409806e-33	1.14623642660344e-30	-64.4127845620383
"3570004"	"NC_035788.1"	63485013	63485013	"+"	2.94626342768624e-40	1.94126121085375e-37	-50.4178091134613
"3570008"	"NC_035788.1"	63485147	63485147	"+"	7.69073618491898e-33	2.69965501955286e-30	59.1798274717983
"3571926"	"NC_035788.1"	63784813	63784813	"+"	3.08178709139757e-16	1.79279253259709e-14	-52.0601148260723
"3573100"	"NC_035788.1"	63922379	63922379	"+"	9.14426792898428e-20	8.23608101287457e-18	64.1176470588235
"3573170"	"NC_035788.1"	63934928	63934928	"+"	1.20864129618652e-27	2.58180374699332e-25	-60.5422647527911
"3573267"	"NC_035788.1"	63951564	63951564	"+"	9.83481120824701e-47	1.07765571941838e-43	-52.1783272792907
"3574887"	"NC_035788.1"	64452062	64452062	"+"	3.94732317063819e-31	1.17910122798522e-28	-51.1775722149708
"3575005"	"NC_035788.1"	64467296	64467296	"+"	1.26285458360403e-29	3.27395515539877e-27	-59.6502384737679
"3575067"	"NC_035788.1"	64475020	64475020	"+"	5.85584472217343e-51	8.67121773871233e-48	64.6335281992363
"3576063"	"NC_035788.1"	64576192	64576192	"+"	3.34168430615248e-29	8.32690234705169e-27	-52.8968253968254
"3576179"	"NC_035788.1"	64596314	64596314	"+"	5.8834936517705e-24	8.54141258398817e-22	52.7287956268736
"3576472"	"NC_035788.1"	64638277	64638277	"+"	5.70986361606199e-28	1.26062578180106e-25	-50.2055884030133
"3576535"	"NC_035788.1"	64647481	64647481	"+"	2.79223516815011e-26	5.18466727641818e-24	-52.1411483253589
"3578257"	"NC_035788.1"	64952383	64952383	"+"	2.08375640402042e-86	3.24912079939878e-82	78.7757339982507
"3579299"	"NC_035788.1"	65550664	65550664	"+"	9.66031578514588e-36	4.37685803293828e-33	-53.0276545201918
"3579437"	"NC_035788.1"	65567817	65567817	"+"	1.52828761418146e-63	5.3073491998308e-60	58.2611588167897
"3579571"	"NC_035788.1"	65587757	65587757	"+"	5.26892242393562e-18	3.83129014880336e-16	54.5207956600362
"3579572"	"NC_035788.1"	65587781	65587781	"+"	3.0077934721439e-16	1.75249372230902e-14	-50.8793969849246
"3579579"	"NC_035788.1"	65588069	65588069	"+"	3.70292358718238e-23	4.92227245394978e-21	52.6086956521739
"3580102"	"NC_035788.1"	65671925	65671925	"+"	1.16015749169678e-50	1.68906510106364e-47	62.6839324829275
"3580251"	"NC_035788.1"	65690406	65690406	"+"	7.69447984076176e-62	2.35711295376693e-58	-50.7412831900217
"3580284"	"NC_035788.1"	65692114	65692114	"+"	1.23807473393596e-27	2.64160107643159e-25	-65.4615116684082
"3580347"	"NC_035788.1"	65699631	65699631	"+"	6.25284512854834e-53	1.0603392782868e-49	51.1869616209002
"3580389"	"NC_035788.1"	65706107	65706107	"+"	3.11660644302735e-62	9.90744940585224e-59	-53.3832182736413
"3582221"	"NC_035788.1"	65873901	65873901	"+"	3.48697614836887e-44	3.15103279977871e-41	-59.8242581388649
"3582397"	"NC_035788.1"	65890086	65890086	"+"	5.42083598493118e-20	5.01986639374256e-18	51.7845117845118
"3582403"	"NC_035788.1"	65892050	65892050	"+"	4.88517015572601e-24	7.15268975562244e-22	52.5375700458482
"3582406"	"NC_035788.1"	65892838	65892838	"+"	1.13456735490419e-40	7.75915356269524e-38	55.883487654321
"3582409"	"NC_035788.1"	65893618	65893618	"+"	7.60679413255694e-51	1.11632752940622e-47	54.3916819376942
"3582416"	"NC_035788.1"	65894309	65894309	"+"	2.1621383735108e-35	9.51952216307076e-33	71.0858585858586
"3594752"	"NC_035788.1"	67024837	67024837	"+"	1.66093779750624e-80	1.66548944894655e-76	-61.3125240477107
"3602150"	"NC_035788.1"	67805466	67805466	"+"	1.59071088303207e-36	7.70050909797679e-34	51.2816455696203
"3614446"	"NC_035788.1"	69699819	69699819	"+"	1.57068819929873e-71	8.92208882995352e-68	69.7710852879186
"3614447"	"NC_035788.1"	69699824	69699824	"+"	1.12896410518747e-83	1.41963716261445e-79	74.2981312472838
"3614448"	"NC_035788.1"	69699838	69699838	"+"	8.13698183976359e-74	5.39901327398927e-70	70.1567398119122
"3616420"	"NC_035788.1"	69920828	69920828	"+"	5.17721242858442e-55	1.00530849072129e-51	72.5563909774436
"3616427"	"NC_035788.1"	69921876	69921876	"+"	1.5397575820142e-36	7.46775884329119e-34	72.1172853063914
"3616526"	"NC_035788.1"	69932448	69932448	"+"	1.813728350877e-29	4.63619097680849e-27	62.138096507598
"3616528"	"NC_035788.1"	69932533	69932533	"+"	2.58231582473667e-23	3.48781257655911e-21	51.7441860465116
"3617030"	"NC_035788.1"	69999982	69999982	"+"	2.35596912730575e-44	2.15458743380279e-41	-68.3953841643792
"3621318"	"NC_035788.1"	70480783	70480783	"+"	6.40294819424825e-32	2.05366030463147e-29	-64.9121850114541
"3622309"	"NC_035788.1"	70635207	70635207	"+"	2.55884048128849e-42	1.99594849102783e-39	-50.8261437908497
"3622411"	"NC_035788.1"	70659753	70659753	"+"	1.28248599109653e-35	5.76374354499409e-33	50.2417405318292
"3623496"	"NC_035788.1"	70761560	70761560	"+"	4.89241729345245e-36	2.27820132504731e-33	-50.8092037527619
"3623567"	"NC_035788.1"	70765489	70765489	"+"	1.04377613767134e-69	5.36250338516813e-66	-67.9607051651701
"3625981"	"NC_035788.1"	70932300	70932300	"+"	1.63921979431145e-59	4.31023954533449e-56	-59.8267716535433
"3629435"	"NC_035788.1"	71242353	71242353	"+"	9.94918249653951e-44	8.66669028792138e-41	56.7019027484144
"3637445"	"NC_035788.1"	71933469	71933469	"+"	4.74399371610172e-51	7.09896928124117e-48	-51.6184573002755
"3637802"	"NC_035788.1"	72128868	72128868	"+"	1.2540093929722e-26	2.41577509813657e-24	-52.1045918367347
"3637809"	"NC_035788.1"	72129569	72129569	"+"	4.10571449856548e-22	4.86872148760754e-20	59.2604044276792
"3637863"	"NC_035788.1"	72165675	72165675	"+"	1.27533409832961e-30	3.62680859574682e-28	52.034317769345
"3638799"	"NC_035788.1"	72439437	72439437	"+"	4.37984985159266e-12	1.44600362944687e-10	-50.2564102564103
"3644024"	"NC_035788.1"	74142483	74142483	"+"	4.45349143693463e-21	4.69263212490584e-19	51.0150858610175
"3646373"	"NC_035788.1"	74652171	74652171	"+"	1.02630206124541e-31	3.22570676396616e-29	52.8666455495724
"3646728"	"NC_035788.1"	74752363	74752363	"+"	1.66010550797468e-34	6.74625576289545e-32	-52.7397260273973
"3646730"	"NC_035788.1"	74752411	74752411	"+"	1.85439589966667e-31	5.69302585628618e-29	53.2180654688654
"3650391"	"NC_035788.1"	75611353	75611353	"+"	1.45889383864331e-54	2.78092513374438e-51	-58.6627140974967
"3650551"	"NC_035788.1"	75625175	75625175	"+"	4.44162030723849e-49	5.81010639669256e-46	52.9100529100529
"3650649"	"NC_035788.1"	75640771	75640771	"+"	1.31431868810268e-40	8.93943867687621e-38	61.2841300903923
"3653316"	"NC_035788.1"	75861972	75861972	"+"	2.06519588034172e-34	8.32410518910798e-32	-51.655749636099
"3653913"	"NC_035788.1"	76059678	76059678	"+"	3.59058311034783e-27	7.31038379084594e-25	-51.7308798159862
"3657064"	"NC_035788.1"	77349806	77349806	"+"	5.04750608092666e-28	1.11964696157728e-25	-50.8633799362276
"3657099"	"NC_035788.1"	77369355	77369355	"+"	9.04346714625981e-19	7.23840084498093e-17	-59.5336481700118
"3665669"	"NC_035788.1"	78130154	78130154	"+"	2.15259769565624e-36	1.02864307812777e-33	-50.3533422015298
"3673214"	"NC_035788.1"	78834328	78834328	"+"	3.52949882807699e-61	1.02963724349701e-57	-55.1650875681883
"3677143"	"NC_035788.1"	79174612	79174612	"+"	5.88190143248504e-62	1.81792299303438e-58	57.3057604416489
"3677481"	"NC_035788.1"	79269100	79269100	"+"	1.92787473197633e-45	1.92264824740505e-42	-52.8518057285181
"3677620"	"NC_035788.1"	79293433	79293433	"+"	3.16573228782879e-25	5.26528422835717e-23	54.3478260869565
"3678412"	"NC_035788.1"	79771997	79771997	"+"	7.42942264305921e-35	3.11996000372629e-32	52.6315789473684
"3680661"	"NC_035788.1"	80130642	80130642	"+"	4.2044067702358e-23	5.55762031847063e-21	51.6863587540279
"3683198"	"NC_035788.1"	80436560	80436560	"+"	9.09296237107275e-44	7.94748019988385e-41	-50.16536735176
"3683200"	"NC_035788.1"	80436567	80436567	"+"	6.01720743132131e-65	2.28838997870616e-61	-62.3117248190849
"3686478"	"NC_035788.1"	80826669	80826669	"+"	1.79644186422547e-20	1.76298728359566e-18	54.8024316109423
"3686700"	"NC_035788.1"	80844903	80844903	"+"	1.4403937018531e-66	6.12810426016675e-63	-66.1703471276617
"3689316"	"NC_035788.1"	81847405	81847405	"+"	6.44969172032554e-21	6.6724754140114e-19	56.4093587723905
"3689327"	"NC_035788.1"	81849482	81849482	"+"	1.06655249605617e-30	3.05817225534603e-28	-55.7049138152817
"3692350"	"NC_035788.1"	83129570	83129570	"+"	3.53530649895106e-27	7.20160264308774e-25	52.5703794369645
"3692884"	"NC_035788.1"	83556804	83556804	"+"	7.45355361582273e-53	1.2612086800568e-49	54.4285523137487
"3694345"	"NC_035788.1"	84133978	84133978	"+"	1.67880045387296e-35	7.46844120566433e-33	-51.1424067262218
"3695642"	"NC_035788.1"	85180357	85180357	"+"	5.86367897140619e-20	5.405745659271e-18	57.6951998997368
"3696792"	"NC_035788.1"	85634874	85634874	"+"	1.76343066444277e-23	2.42473479540224e-21	50.7000266169816
"3696932"	"NC_035788.1"	85713677	85713677	"+"	4.7621751875046e-22	5.60495724516668e-20	-53.5907335907336
"3698133"	"NC_035788.1"	86423671	86423671	"+"	7.81636332124871e-26	1.3874156905441e-23	-51.3450834879406
"3698166"	"NC_035788.1"	86436065	86436065	"+"	4.37244013207192e-49	5.72201162596532e-46	54.3549103836469
"3699413"	"NC_035788.1"	87041280	87041280	"+"	4.49128107244059e-28	1.0016564308191e-25	50.11458959126
"3700161"	"NC_035788.1"	87424651	87424651	"+"	1.85525021181797e-35	8.23227071233976e-33	64.948024948025
"3701351"	"NC_035788.1"	88162699	88162699	"+"	8.47878895027557e-29	2.02724032913912e-26	-55.2800610879037
"3705880"	"NC_035788.1"	90298964	90298964	"+"	7.73323154376725e-14	3.2608485922811e-12	54.7226734741239
"3706279"	"NC_035788.1"	90403085	90403085	"+"	4.61072055568939e-53	7.92211383424587e-50	60.6837606837607
"3706286"	"NC_035788.1"	90404978	90404978	"+"	6.35868868056309e-87	1.0436692023601e-82	-79.1139240506329
"3706293"	"NC_035788.1"	90405725	90405725	"+"	3.27071653569133e-41	2.34155272861167e-38	77.2394633419162
"3706303"	"NC_035788.1"	90407422	90407422	"+"	9.80496092659295e-54	1.76643518165229e-50	-50.8018618428012
"3706309"	"NC_035788.1"	90407924	90407924	"+"	1.07212842380448e-48	1.3664173146385e-45	52.9407346829781
"3706819"	"NC_035788.1"	90480447	90480447	"+"	1.73274709368354e-39	1.07856509076955e-36	56.4459930313589
"3707881"	"NC_035788.1"	90599522	90599522	"+"	2.11263239499673e-65	8.26636390397905e-62	-56.2019920164322
"3708603"	"NC_035788.1"	90672150	90672150	"+"	1.26844992569267e-41	9.35593627629347e-39	-53.5395000912242
"3708666"	"NC_035788.1"	90677668	90677668	"+"	3.44390597940655e-25	5.70664128237786e-23	-51.1994859345995
"3708908"	"NC_035788.1"	90706813	90706813	"+"	1.14745956527349e-21	1.29337429969977e-19	-50.2567567567568
"3710321"	"NC_035788.1"	90917936	90917936	"+"	6.06936851767004e-27	1.2067238352575e-24	51.5486164001015
"3713623"	"NC_035788.1"	91745706	91745706	"+"	6.47740738561052e-26	1.16064938052683e-23	-52.4744572158365
"3713635"	"NC_035788.1"	91748342	91748342	"+"	1.69227186169485e-69	8.59509474910628e-66	-58.0438805181073
"3718663"	"NC_035788.1"	92492776	92492776	"+"	3.0726604208708e-73	1.98800024906476e-69	-57.2921851667496
"3718678"	"NC_035788.1"	92500677	92500677	"+"	5.55643658192723e-47	6.20848207909766e-44	-55.2936667624796
"3720770"	"NC_035788.1"	93673555	93673555	"+"	2.84942532670452e-24	4.28840186143729e-22	-52.6763285024155
"3722403"	"NC_035788.1"	94466492	94466492	"+"	4.05631375636687e-38	2.25686109425776e-35	-56.3680810197311
"3722418"	"NC_035788.1"	94468987	94468987	"+"	2.29828459626786e-69	1.14859817806525e-65	-63.4243878429925
"3722422"	"NC_035788.1"	94469079	94469079	"+"	3.80286674070107e-36	1.78550529473079e-33	-54.7381810472758
"3722424"	"NC_035788.1"	94469117	94469117	"+"	1.10967506161514e-27	2.37899101985266e-25	-51.3300492610837
"3730136"	"NC_035788.1"	99552841	99552841	"+"	1.1429978491441e-55	2.31158541637649e-52	-76.5486725663717
"3733821"	"NC_035788.1"	101167048	101167048	"+"	4.41609810061646e-30	1.19597933735155e-27	-53.5134318044398
"3733826"	"NC_035788.1"	101167244	101167244	"+"	1.09632951880847e-21	1.23860756642901e-19	-50.6590596104663
"3735769"	"NC_035788.1"	101635373	101635373	"+"	4.72783980733329e-43	3.9055084892302e-40	-57.8088190878888
"3737118"	"NC_035788.1"	102092396	102092396	"+"	5.28112995477884e-44	4.71225279626177e-41	58.6680875171986
"3737127"	"NC_035788.1"	102092786	102092786	"+"	3.55708752911789e-45	3.45895170651751e-42	58.1206527554842
"3737128"	"NC_035788.1"	102092822	102092822	"+"	9.98377868195441e-41	6.86541129426782e-38	60.6628038439797
